Customer ID,Customer Name,Address,Country,Transaction Timestamp,Transaction Amount,Transaction Location,Payer Customer ID,Payee Customer ID,Risk Profile,Account Number,Account Type,Channel,Account Status,Base Balance,Currency
858,Erik Cain,"75490 Michelle Station, New Kristin, NE 64784",Germany,2024-07-13 00:50:04.405019,4088.19,Germany,858,623,Medium,100000858,Current,Mobile,Inactive,47734.63,CAD
495,Charles Santos,"8893 Monique Cliff Suite 863, East Susan, IL 50368",Canada,2024-11-24 14:40:04.675147,1882.82,Canada,495,732,Medium,100000495,Fixed Deposit,Mobile,Active,46906.14,INR
303,Samantha Johnson,"32080 Flores Islands, Port Jessicaside, WA 73841",Canada,2024-11-15 10:04:04.583332,3883.4,Canada,303,310,High,100000303,Current,Mobile,Active,54522.88,CAD
898,Jean Moyer,"54593 Amber Port Apt. 347, South Jonathanberg, SC 34720",USA,2024-10-14 14:37:04.649332,1673.68,USA,898,920,Medium,100000898,Fixed Deposit,ATM,Inactive,89737.25,INR
570,Heather White,"012 White Shoals, Danielleville, TX 99360",Germany,2024-12-25 20:18:04.398757,246.29,Germany,570,682,Medium,100000570,Current,ATM,Inactive,35477.29,GBP
970,Jennifer House,"76939 Deborah Well, Taylortown, RI 99542",USA,2024-12-25 11:01:04.560427,2392.57,USA,970,647,Low,100000970,Savings,Online,Inactive,48128.99,GBP
279,James Barker,"258 Burke Flats, Port Hannah, KS 09627",UK,2025-04-18 14:24:04.581317,2608.92,UK,279,75,High,100000279,Savings,Online,Inactive,70494.72,EUR
107,Brian Russell,"0218 Miller Junctions, Trujilloburgh, WA 06694",Germany,2024-12-26 15:32:04.155074,3519.28,Germany,107,926,Low,100000107,Current,Online,Inactive,41627.91,CAD
88,Jorge Romero,"37080 Sean Parks, Martinland, WY 41864",USA,2025-03-11 14:56:04.584285,615.41,USA,88,267,High,100000088,Current,ATM,Closed,64118.19,GBP
176,Alexandra Patel,"05997 Mitchell Falls Apt. 455, Josephview, MT 92236",Canada,2024-10-18 16:26:04.150808,1155.15,Canada,176,313,Medium,100000176,Savings,ATM,Active,18262.28,CAD
979,Jason Todd,"PSC 3004, Box 7197, APO AA 29073",USA,2025-05-06 20:11:04.672659,116477.50000000001,Unknown,979,750,High,100000979,Savings,ATM,Active,50140.26,GBP
559,Cameron Rodriguez,"Unit 4361 Box 6480, DPO AE 18196",UK,2024-11-19 04:37:04.342466,2291.15,UK,559,501,Medium,100000559,Savings,ATM,Inactive,75758.59,EUR
132,Christopher Gonzalez,"PSC 5668, Box 9097, APO AE 33219",India,2025-01-10 07:06:04.150385,4923.81,India,132,890,High,100000132,Current,Online,Closed,22988.67,CAD
528,Tamara Neal,"822 Howard Drive, Lisaville, OH 14967",Germany,2025-03-05 08:56:04.355822,11.8,Germany,528,611,High,100000528,Fixed Deposit,Online,Active,28067.3,CAD
852,Denise Garcia PhD,"Unit 7392 Box 9789, DPO AE 74787",USA,2024-09-24 00:45:04.490604,3184.38,USA,852,591,High,100000852,Fixed Deposit,Branch,Closed,75246.09,CAD
75,David Collins,"973 Fox Spring, West Natalieborough, MH 27975",Germany,2024-08-01 11:55:04.407234,4669.37,Germany,75,326,High,100000075,Fixed Deposit,Online,Inactive,70978.88,CAD
340,Michelle Henderson,"4284 Vaughan Pines Apt. 048, Williamsfort, DC 10074",Canada,2025-02-15 15:21:04.130205,4761.32,Canada,340,80,Medium,100000340,Savings,Online,Inactive,10685.58,USD
891,Nicole Klein,"USNS Bird, FPO AE 23927",India,2025-01-06 21:20:04.073211,3114.73,India,891,516,High,100000891,Fixed Deposit,ATM,Active,72504.43,USD
647,David Morris,"1793 West Shoals Apt. 582, New Robertport, AR 98353",Canada,2024-10-21 12:50:04.363196,2098.24,Canada,647,739,High,100000647,Current,ATM,Inactive,59765.65,CAD
744,Stephen Ruiz,"4914 Tyrone Viaduct, Jamiebury, KY 62632",India,2024-06-16 04:04:04.418589,3364.58,India,744,998,Medium,100000744,Current,Online,Closed,50769.32,USD
553,Elizabeth Jacobs,"4501 Peter Land Apt. 540, New Jennifer, LA 05163",UK,2024-07-03 06:22:04.280868,1689.93,UK,553,661,Medium,100000553,Fixed Deposit,Mobile,Closed,55638.78,EUR
85,Ashlee Bird,"1434 Jordan Mill, West Edwardberg, PA 24534",USA,2024-07-06 07:17:04.069696,3987.38,USA,85,245,Low,100000085,Current,Online,Closed,31787.25,CAD
67,Robin Knight,"626 Webb River Apt. 052, Port Williamside, MT 29517",Germany,2025-02-18 12:24:04.209703,3023.32,Germany,67,713,Low,100000067,Fixed Deposit,Online,Active,14951.5,CAD
770,Laura Ramirez,"USNS Wise, FPO AE 70271",India,2024-08-05 10:01:04.570755,1197.62,India,770,868,Medium,100000770,Fixed Deposit,ATM,Closed,82304.47,INR
908,Jean Diaz,"10012 James Neck, West Erin, PA 45639",USA,2025-05-16 18:10:04.012439,675.43,USA,908,387,High,100000908,Current,ATM,Active,34839.92,CAD
675,Matthew Peck,"919 Joshua Rest Suite 873, Silvafurt, VT 94429",Germany,2024-06-29 21:11:04.329420,245632.00000000003,Unknown,675,709,High,100000675,Fixed Deposit,Mobile,Closed,41629.29,GBP
382,James Hodges,"88224 Gutierrez Corner Apt. 665, Trevormouth, KS 40735",UK,2024-10-03 16:14:04.049842,173126.5,Unknown,382,692,High,100000382,Fixed Deposit,Mobile,Inactive,69976.98,GBP
462,Jason Miller,"09971 Brittany Run, Alexside, AR 45796",Germany,2024-07-15 20:24:04.420585,2888.91,Germany,462,430,Low,100000462,Savings,ATM,Active,65271.82,GBP
20,Joseph Taylor,"9179 Tara Summit, Port Davidshire, MA 90247",UK,2024-12-03 02:35:04.426700,3572.25,UK,20,708,Medium,100000020,Savings,Branch,Inactive,29831.68,GBP
326,Joanne Wilson,"1688 Dominguez Estates, Laurashire, CT 16247",India,2024-11-15 07:51:04.231361,21829.5,Unknown,326,350,High,100000326,Fixed Deposit,Online,Active,74051.79,GBP
981,Cheryl Hampton,"694 Nichols Junction, Lewisview, HI 36566",UK,2024-06-18 11:28:04.217985,651.0,UK,981,742,Medium,100000981,Savings,ATM,Inactive,34090.15,EUR
56,Kelly Warren,"063 Benjamin Trafficway Suite 703, West Jamesfort, TN 24347",USA,2025-01-11 16:47:04.097474,75.54,USA,56,756,Low,100000056,Fixed Deposit,Mobile,Closed,92265.55,USD
971,Valerie Huber,"153 Butler Branch Apt. 760, Hernandezstad, FM 48418",Germany,2024-06-24 07:46:04.028093,3101.05,Germany,971,306,High,100000971,Fixed Deposit,ATM,Active,66703.45,USD
127,Christopher Tyler,"USS Jordan, FPO AA 86034",UK,2024-08-31 14:02:04.015795,4949.83,UK,127,426,High,100000127,Savings,Online,Inactive,81983.46,EUR
775,Laura Roberts,"8797 Coleman Bypass, West Kyle, NC 60005",Canada,2024-09-09 10:12:04.131057,1051.23,Canada,775,198,Low,100000775,Current,Mobile,Inactive,79932.24,USD
3,Kevin Strong,"20554 Megan Villages Apt. 077, Smithburgh, SC 41346",Germany,2025-05-15 20:53:04.141199,2022.41,Germany,3,537,Low,100000003,Savings,Mobile,Closed,73467.4,GBP
986,Molly Fowler,"352 Michael Keys Apt. 847, North Michaelton, ND 83919",USA,2024-07-18 02:32:04.092195,1830.79,USA,986,475,Medium,100000986,Fixed Deposit,Mobile,Inactive,50053.64,CAD
323,Susan Macias,"514 John Track, Woodmouth, WY 95255",Canada,2025-03-03 01:16:04.613855,2102.01,Canada,323,350,High,100000323,Savings,Online,Active,66359.54,GBP
556,Lindsey Silva,"2508 Johnson Lodge Suite 872, Lindabury, ND 93702",India,2025-03-13 05:43:04.308455,1184.28,India,556,297,High,100000556,Savings,ATM,Inactive,40944.8,GBP
321,Danielle Flores,"8798 Tyler Ports, Gentryburgh, MP 31752",India,2024-09-24 14:36:04.467850,3736.37,India,321,345,Low,100000321,Fixed Deposit,ATM,Active,55373.44,USD
674,Patricia Gordon,"PSC 5316, Box 2801, APO AE 96590",USA,2025-03-24 07:09:04.578391,1042.57,USA,674,419,Medium,100000674,Current,ATM,Active,52926.63,EUR
989,Patrick Stephens,"10011 Louis Station, Martinborough, NY 70483",Canada,2024-10-17 06:21:04.360885,289.05,Canada,989,632,High,100000989,Fixed Deposit,Online,Inactive,25393.8,GBP
835,Donald Anderson,"142 Dawson Keys, South Jeffery, MS 17918",UK,2025-01-13 01:22:04.572310,1893.15,UK,835,819,High,100000835,Savings,Branch,Inactive,50338.41,CAD
733,Sara Duncan,"9821 Tina Court, Scottstad, IN 34714",Germany,2025-03-06 15:29:04.416479,4527.36,Germany,733,428,Medium,100000733,Fixed Deposit,Mobile,Closed,66854.52,EUR
593,Jessica Wilson,"36491 Victoria Mountains, East Markview, TX 90156",Canada,2025-02-05 07:50:04.674118,2205.14,Canada,593,348,Low,100000593,Current,Mobile,Inactive,19006.13,CAD
146,Haley Salas,"Unit 1215 Box 3855, DPO AA 97914",UK,2024-08-27 00:22:04.369581,3782.9,UK,146,592,Medium,100000146,Current,Branch,Closed,4651.81,INR
37,Andrew Romero,"9014 Potter Groves Suite 247, South Stevenview, GU 28243",UK,2025-05-20 22:00:04.378777,4609.71,UK,37,544,High,100000037,Fixed Deposit,ATM,Active,31156.76,USD
313,Mindy Munoz,"799 Morris Trafficway, New Travisland, MT 77246",Canada,2025-02-05 15:29:04.581781,1371.51,Canada,313,341,High,100000313,Savings,ATM,Inactive,3509.72,INR
205,Scott Park DVM,"98428 White Ramp Suite 169, Wangstad, IA 82444",USA,2024-07-02 17:16:04.611692,4700.24,USA,205,117,High,100000205,Savings,Mobile,Inactive,61036.48,GBP
682,Brian Williams,"7950 Mason Lock, Mooreshire, AK 54934",USA,2024-10-12 00:26:04.414749,75244.5,Unknown,682,573,High,100000682,Fixed Deposit,Online,Inactive,26532.38,CAD
424,Abigail Dennis,"4168 Timothy Mills Suite 906, Goodwinstad, PA 79625",India,2024-10-25 18:33:04.336059,3099.4,India,424,490,Low,100000424,Savings,Online,Active,49947.61,EUR
221,Amanda Woods,"9487 Humphrey Cove Apt. 826, Williamsonhaven, PA 89858",Germany,2024-09-08 02:59:04.122260,1876.95,Germany,221,71,High,100000221,Current,ATM,Active,66103.68,INR
56,Kelly Warren,"063 Benjamin Trafficway Suite 703, West Jamesfort, TN 24347",USA,2025-01-25 01:50:04.419123,3958.3,USA,56,866,Low,100000056,Fixed Deposit,Online,Closed,92265.55,USD
525,Jeanette Maxwell,"7774 Vicki Track, West Jeremy, OK 95862",Germany,2024-07-03 21:31:04.456233,1878.29,Germany,525,571,High,100000525,Fixed Deposit,Mobile,Active,83994.54,EUR
814,Robert Glover,"59554 Tara Point, Lake Jeremy, NY 20931",UK,2025-03-04 03:24:04.196735,3861.95,UK,814,51,High,100000814,Fixed Deposit,ATM,Inactive,92163.35,GBP
825,Angel Brown,"215 Mendoza Greens, West Michael, NM 72073",USA,2024-07-19 03:32:04.643719,3151.83,USA,825,172,Medium,100000825,Fixed Deposit,Mobile,Active,54202.16,USD
541,Mrs. Makayla Martin,"90454 Tina Valley, Lake Dianeberg, WY 40063",UK,2025-01-23 00:09:04.076594,1732.14,UK,541,718,Low,100000541,Fixed Deposit,Online,Inactive,95451.05,CAD
254,Mrs. Megan Maddox,"82353 Kelly Heights Suite 733, Farrelltown, SD 43009",India,2024-09-12 03:05:04.101368,3046.17,India,254,1,High,100000254,Savings,ATM,Closed,32375.28,INR
436,Rodney Ward,"76493 Joseph Union, Port Alexisborough, CA 72885",Germany,2024-12-05 20:32:04.098338,1044.6,Germany,436,680,High,100000436,Savings,Branch,Active,70395.94,GBP
660,John Mckay,"10030 Lane Wells, Kristenland, WA 05271",UK,2024-10-14 06:25:04.455714,1013.99,UK,660,454,High,100000660,Savings,Mobile,Inactive,57507.05,USD
124,Robert Parker,"6266 Alvin Island Suite 684, New Mary, PA 36293",India,2024-11-22 19:01:04.010068,1606.88,India,124,949,Medium,100000124,Fixed Deposit,ATM,Active,11895.14,INR
957,Ryan Burke,"85357 Diane Pike, New Markbury, VT 47724",India,2024-09-25 02:46:04.334089,2090.51,India,957,20,Low,100000957,Savings,Online,Inactive,52372.85,GBP
540,Melinda Mccormick,"65056 Bradley Square, Port Joseph, AL 11513",Germany,2025-04-25 15:57:04.561420,1002.49,Germany,540,281,Low,100000540,Savings,Branch,Closed,13786.78,INR
735,Kerry Lane,"246 Simmons Squares Suite 224, North Brandonstad, AL 13208",UK,2024-09-17 12:17:04.182341,244.15,UK,735,745,High,100000735,Fixed Deposit,Branch,Inactive,36524.22,GBP
461,Diana Jones DDS,"346 Peters Burgs Apt. 102, East Brandy, AR 17306",Germany,2025-05-02 22:08:04.230388,3035.87,Germany,461,261,Medium,100000461,Fixed Deposit,ATM,Closed,12635.1,GBP
930,Michael Carter Jr.,"80401 Kelly Hollow, Stuartmouth, NE 48286",USA,2025-01-09 13:41:04.438875,3427.81,USA,930,722,High,100000930,Current,Online,Closed,26530.88,INR
602,Robert Aguilar,"Unit 1808 Box 6068, DPO AA 84906",USA,2024-08-18 00:26:04.573373,3102.61,USA,602,968,High,100000602,Savings,Online,Closed,28580.44,EUR
629,Thomas Fisher,"93392 Bernard Squares Apt. 902, New Bonnie, ND 91752",Germany,2024-12-03 17:21:04.676120,991.19,Germany,629,843,High,100000629,Savings,Mobile,Inactive,4631.64,INR
157,Diana Gordon,"910 Erickson Turnpike, Mariachester, VT 12450",India,2024-09-03 08:31:04.021550,1065.24,India,157,211,Medium,100000157,Current,Branch,Inactive,67541.42,CAD
373,Shannon Newman,"984 Joshua Meadow, Cohenview, WI 46995",Canada,2025-04-24 21:49:04.058454,4424.64,Canada,373,932,Medium,100000373,Savings,Branch,Closed,10349.85,GBP
101,Brian Perkins,"5124 Daniel Bridge, New Lisa, LA 49234",Germany,2024-12-30 21:41:04.189273,2800.71,Germany,101,430,Medium,100000101,Fixed Deposit,Branch,Closed,4111.49,EUR
921,Billy Kennedy,"7083 Alyssa Club Apt. 464, Brownside, IA 28018",USA,2025-03-20 07:44:04.492839,2817.66,USA,921,247,Low,100000921,Fixed Deposit,ATM,Closed,86978.33,EUR
453,Michelle Smith,"54498 Megan Plaza Suite 433, East Amanda, NJ 29466",UK,2025-04-10 21:13:04.364378,3320.52,UK,453,236,Medium,100000453,Current,Online,Active,42997.98,INR
991,Casey Hill,"241 Dustin Hills, West Joyce, HI 87855",India,2024-06-12 11:56:04.106522,746.2,India,991,279,High,100000991,Savings,Mobile,Active,80142.17,GBP
48,Stacy Pruitt,"1628 Sullivan Ridge, Morganton, NH 96914",Germany,2024-07-10 12:22:04.037494,148.21,Germany,48,180,High,100000048,Savings,ATM,Closed,52486.73,CAD
524,Tamara Rodriguez,"707 Johnson Glens, New Aliciaberg, IN 24001",Germany,2025-04-30 22:38:04.146594,4472.03,Germany,524,249,Medium,100000524,Current,Branch,Inactive,84369.77,CAD
75,David Collins,"973 Fox Spring, West Natalieborough, MH 27975",Germany,2025-03-30 12:10:04.311418,539.76,Germany,75,259,High,100000075,Fixed Deposit,ATM,Inactive,70978.88,CAD
368,Michael Phillips,"636 Sharp Garden Suite 537, Port Travis, OH 37204",UK,2025-02-11 07:03:04.336534,1903.71,UK,368,554,High,100000368,Current,Branch,Closed,90629.71,INR
11,Denise Torres,"82510 Thomas Underpass, North Crystalfurt, GA 82181",USA,2024-11-29 22:26:04.556803,205.58,USA,11,733,Medium,100000011,Current,Online,Active,3037.86,CAD
367,David French,"Unit 3051 Box 0722, DPO AP 28937",India,2024-09-16 04:23:04.362643,2684.6,India,367,497,High,100000367,Savings,Mobile,Inactive,96157.87,INR
684,Ricardo Blair,"USNV Diaz, FPO AE 48223",USA,2024-07-10 17:22:04.178197,4216.23,USA,684,475,Low,100000684,Current,Online,Inactive,67195.68,INR
279,James Barker,"258 Burke Flats, Port Hannah, KS 09627",UK,2025-01-11 23:15:04.324872,259.42,UK,279,225,High,100000279,Savings,Online,Inactive,70494.72,EUR
489,Laurie Baker,"9215 Vega Wells, Georgehaven, NC 33149",Canada,2025-04-01 09:18:04.428253,2679.31,Canada,489,228,Low,100000489,Fixed Deposit,Mobile,Inactive,95090.74,EUR
508,Diana Evans,"7101 Hill Dam, South John, NE 23469",Canada,2024-11-18 04:53:04.109940,1414.8,Canada,508,795,Medium,100000508,Fixed Deposit,Branch,Closed,82431.19,USD
479,Lauren Pacheco,"23840 Flores Branch, Zunigamouth, MO 16675",India,2025-05-15 07:56:04.527818,3574.16,India,479,660,High,100000479,Current,Online,Closed,96960.95,CAD
959,Emily Barnes,"0344 Spencer Court, West Jessica, HI 99678",Germany,2024-11-06 23:48:04.274988,1178.97,Germany,959,605,Low,100000959,Fixed Deposit,Mobile,Closed,17462.05,CAD
824,Andrew Rivera,"126 Alan Ridges Suite 457, Lake Sandramouth, CA 82286",UK,2025-02-14 12:45:04.193376,3209.5,UK,824,244,Medium,100000824,Fixed Deposit,Branch,Active,40418.7,INR
570,Heather White,"012 White Shoals, Danielleville, TX 99360",Germany,2024-07-02 16:41:04.316068,172.35,Germany,570,244,Medium,100000570,Current,Mobile,Inactive,35477.29,GBP
27,Susan Rowland,"3288 Emma Ways, East Meaganport, AS 15948",UK,2024-09-07 17:37:04.648305,229.78,UK,27,772,Low,100000027,Fixed Deposit,Mobile,Inactive,20767.7,CAD
12,Christopher Dillon,"32447 Caleb Cove Suite 356, Port Roberto, MA 01085",Germany,2024-11-11 04:49:04.279715,1457.89,Germany,12,979,High,100000012,Current,Online,Closed,97021.08,EUR
390,Katelyn Webb,"7826 Mcbride Prairie Suite 507, North Charlesmouth, MH 76650",USA,2024-11-09 15:21:04.072779,2001.89,USA,390,180,High,100000390,Fixed Deposit,Online,Inactive,80876.64,EUR
206,Tyler Lawrence,"7937 Rogers Valleys Suite 562, New Lisa, MN 30755",India,2024-07-30 05:41:04.066354,572.55,India,206,82,High,100000206,Current,Branch,Closed,1910.51,GBP
737,Erin Morse,"92087 Robinson Parks Suite 836, East Allisonhaven, AR 73044",UK,2024-08-10 08:53:04.178756,2543.08,UK,737,185,Medium,100000737,Savings,Mobile,Active,39852.07,USD
769,Katherine Garcia,"28802 Simmons Station Suite 296, North David, KS 78230",UK,2024-11-10 01:19:04.374432,2303.34,UK,769,710,Medium,100000769,Savings,ATM,Inactive,34866.09,INR
350,David Williams,"75341 Andrew Summit, Lake Justin, AZ 90504",UK,2024-11-01 15:44:04.555535,3688.66,UK,350,559,High,100000350,Fixed Deposit,Mobile,Inactive,62960.13,GBP
880,Ann Wilson,"15205 Adkins Place Apt. 290, South Lindachester, WI 83065",India,2024-12-01 19:16:04.271052,380.04,India,880,935,Medium,100000880,Fixed Deposit,ATM,Inactive,22975.24,EUR
883,Heather Day,"98814 Dixon Turnpike, Kylemouth, CT 61742",USA,2025-05-03 07:01:04.323865,120465.5,Unknown,883,852,High,100000883,Current,Online,Active,2951.34,EUR
219,Albert Robles,"513 Lauren Mill, Simmonsview, MI 75666",UK,2025-02-23 19:58:04.492330,551.67,UK,219,535,High,100000219,Current,Mobile,Active,65313.66,CAD
31,Kathryn Turner,"4237 Cruz Way, North Cindy, DC 02053",Canada,2025-01-26 13:24:04.550636,2408.89,Canada,31,419,Low,100000031,Current,Branch,Active,61146.94,GBP
737,Erin Morse,"92087 Robinson Parks Suite 836, East Allisonhaven, AR 73044",UK,2025-02-24 14:58:04.155490,2705.13,UK,737,191,Medium,100000737,Savings,Online,Active,39852.07,USD
155,Danielle Olson,"37203 Wendy Extension Suite 789, South Blake, VI 14607",India,2024-12-12 04:50:04.288408,4327.37,India,155,736,Low,100000155,Fixed Deposit,Online,Active,98579.39,GBP
258,Audrey Johnson,"32188 Cody Camp Suite 682, Deniseland, KS 09585",Canada,2025-02-21 17:52:04.061969,2091.89,Canada,258,774,Low,100000258,Current,Branch,Inactive,69906.95,INR
792,Ana Allen,"PSC 2633, Box 7005, APO AE 96124",India,2024-11-08 17:22:04.195425,3033.25,India,792,465,Low,100000792,Fixed Deposit,Online,Inactive,59036.75,USD
919,Charles Robinson,"81951 Sanchez Spurs, Barnesview, CT 87738",Germany,2024-09-25 19:19:04.577124,4403.32,Germany,919,295,Low,100000919,Savings,Branch,Closed,76596.97,INR
477,Nathan Ramirez,"348 Heidi Bypass Suite 379, West Misty, AS 78208",Canada,2025-05-11 16:36:04.641999,3474.5,Canada,477,724,High,100000477,Fixed Deposit,Branch,Active,8305.86,GBP
790,Beth Beck,"02246 Herrera Junction, Port Dean, NH 91916",India,2024-08-21 23:24:04.309101,4866.94,India,790,745,High,100000790,Savings,Branch,Active,94781.05,CAD
381,Adam Edwards,"4934 Harris Ferry, Port Gabriellefort, GU 03068",UK,2024-07-25 06:04:04.381592,3641.73,UK,381,477,High,100000381,Savings,ATM,Inactive,12698.32,GBP
268,Kelly Reed,"6193 Latoya Squares, Cathyton, WI 65823",USA,2025-04-17 17:16:04.279142,1266.37,USA,268,569,Low,100000268,Savings,ATM,Active,70545.92,CAD
302,Todd Taylor,"675 Hailey Tunnel, Lambmouth, NY 19035",India,2024-07-16 18:07:04.114680,28199.5,Unknown,302,242,High,100000302,Fixed Deposit,Online,Active,53604.11,INR
775,Laura Roberts,"8797 Coleman Bypass, West Kyle, NC 60005",Canada,2024-08-19 03:14:04.599495,1527.94,Canada,775,333,Low,100000775,Current,Online,Inactive,79932.24,USD
107,Brian Russell,"0218 Miller Junctions, Trujilloburgh, WA 06694",Germany,2024-12-11 20:01:04.463197,1985.96,Germany,107,439,Low,100000107,Current,ATM,Inactive,41627.91,CAD
47,Ryan Miller,"903 Williams Plaza, New Morganview, ND 21576",UK,2024-09-30 17:06:04.033260,4209.67,UK,47,326,Low,100000047,Current,ATM,Closed,31859.4,GBP
41,Willie Lewis,"739 Burnett Forest, Jeffreyberg, VA 89609",UK,2024-06-11 23:36:04.075754,650.2,UK,41,694,High,100000041,Fixed Deposit,ATM,Inactive,13081.79,GBP
208,Zoe Mack,"022 Murray Locks Apt. 854, Lake Paulchester, CA 14834",Canada,2024-11-04 09:46:04.628308,3703.71,Canada,208,983,Low,100000208,Savings,ATM,Inactive,66686.68,CAD
17,Ms. Kelsey Smith,"6649 Roberts Courts Apt. 971, East Johnburgh, GU 50151",USA,2025-01-27 14:48:04.582783,1680.09,USA,17,6,High,100000017,Fixed Deposit,Branch,Closed,31119.98,EUR
536,Kenneth Sanford,"8066 Cobb Unions Suite 261, Normanland, OR 92154",Canada,2024-09-30 14:54:04.386025,3880.27,Canada,536,464,Low,100000536,Fixed Deposit,Online,Active,94531.81,CAD
725,Derek Castro,"27459 Hobbs Motorway Suite 047, South Maryport, MS 26415",USA,2025-01-25 18:31:04.157767,673.15,USA,725,641,Low,100000725,Savings,Online,Inactive,57872.84,GBP
160,John Burton,"067 Gonzales Alley, Laurabury, FL 89938",India,2025-01-01 15:32:04.411682,3511.52,India,160,213,Medium,100000160,Current,ATM,Active,73093.42,GBP
593,Jessica Wilson,"36491 Victoria Mountains, East Markview, TX 90156",Canada,2024-09-14 19:55:04.018781,196.03,Canada,593,26,Low,100000593,Current,Branch,Inactive,19006.13,CAD
26,Brandi Ponce,"546 Mcdowell Pine Apt. 107, South Miranda, AS 39107",India,2024-08-14 10:06:04.236671,1274.11,India,26,214,Low,100000026,Savings,ATM,Active,78732.42,USD
212,Alexander Armstrong,"076 Mark Prairie, Stacyport, TX 42478",UK,2025-05-12 11:20:04.673154,1148.37,UK,212,127,Low,100000212,Current,Branch,Inactive,69497.62,GBP
944,Janet Lane,"247 Higgins Extensions, Port Mallorystad, ME 35208",USA,2024-12-12 10:46:04.392065,3447.18,USA,944,593,Medium,100000944,Fixed Deposit,ATM,Active,83144.44,USD
592,Jason Franklin,"04920 Strickland Street, Victorialand, ID 73175",Canada,2024-08-24 10:48:04.573841,4033375.0,Unknown,592,946,High,100000592,Current,Mobile,Inactive,64446.6,GBP
399,Melissa Lopez,"6284 James Canyon Apt. 849, Nathanhaven, MT 78915",UK,2024-10-06 21:09:04.646638,3260.91,UK,399,252,Low,100000399,Savings,Mobile,Active,75336.24,GBP
111,Willie Johnson,"00017 Richard Pass Apt. 222, Josephville, VA 20726",UK,2024-10-15 05:22:04.387598,1022.11,UK,111,193,High,100000111,Fixed Deposit,Branch,Active,29685.39,INR
770,Laura Ramirez,"USNS Wise, FPO AE 70271",India,2025-03-02 19:09:04.413718,268.57,India,770,205,Medium,100000770,Fixed Deposit,Branch,Closed,82304.47,INR
765,Ronald Dunn,"359 Gonzalez Row Apt. 673, East Hector, PR 86894",USA,2024-07-24 04:30:04.032731,3516.75,USA,765,292,High,100000765,Savings,Mobile,Closed,4319.71,GBP
590,James West,"01662 Theresa Locks, Humphreyshire, FM 58965",India,2024-11-01 01:01:04.085540,2158.36,India,590,511,High,100000590,Savings,ATM,Active,16038.37,USD
368,Michael Phillips,"636 Sharp Garden Suite 537, Port Travis, OH 37204",UK,2024-09-03 13:11:04.073627,1205.9,UK,368,898,High,100000368,Current,Branch,Closed,90629.71,INR
383,Anthony Sullivan,"5344 Kenneth Way, Sarahstad, NC 09761",USA,2025-01-05 12:17:04.369107,986.19,USA,383,226,Low,100000383,Savings,Mobile,Active,63265.34,INR
69,Jennifer Simmons,"15466 Angela Mountains, Guzmanmouth, LA 08390",Canada,2024-11-24 12:57:04.074054,1913.02,Canada,69,990,Low,100000069,Current,Mobile,Active,8380.51,INR
507,Ashley White,"02251 Steven Ports Suite 370, Brittneyview, HI 23514",UK,2024-09-30 00:23:04.043880,3690.53,UK,507,780,Low,100000507,Fixed Deposit,ATM,Inactive,91181.79,USD
207,John Sharp,"882 Emily Views, Andrewview, ME 29074",USA,2025-02-06 01:20:04.356883,2881.86,USA,207,572,Medium,100000207,Current,Online,Active,11045.68,INR
892,Justin Medina,"USS Alvarez, FPO AE 09735",Canada,2024-08-05 05:38:04.067200,3314.32,Canada,892,729,High,100000892,Fixed Deposit,Mobile,Closed,85713.95,CAD
476,Donna Anderson,"5946 Jordan Fork, Toddchester, AZ 40718",Germany,2025-01-14 09:52:04.527178,4819.71,Germany,476,265,Medium,100000476,Current,Mobile,Inactive,99303.51,USD
450,Jeffrey Little,"07345 Sullivan Cape, Port Thomas, NH 65275",Canada,2025-03-21 22:34:04.238187,1794.01,Canada,450,68,High,100000450,Fixed Deposit,Online,Active,9266.57,INR
104,Anthony Martin,"8590 Holly Spring, West Jeremiah, FL 00609",Canada,2024-09-21 11:57:04.167140,3575.37,Canada,104,138,Medium,100000104,Fixed Deposit,ATM,Inactive,51348.5,INR
898,Jean Moyer,"54593 Amber Port Apt. 347, South Jonathanberg, SC 34720",USA,2024-11-14 05:26:04.601522,1170.37,USA,898,989,Medium,100000898,Fixed Deposit,Mobile,Inactive,89737.25,INR
973,Crystal Buckley,"117 Tristan Squares Apt. 093, Terriside, IA 38033",UK,2024-06-11 16:56:04.620677,2904.59,UK,973,757,Medium,100000973,Fixed Deposit,Branch,Closed,73524.64,GBP
746,Matthew Nguyen,"384 Cooper Groves Apt. 820, Lake Sydney, FL 84364",Germany,2024-09-01 09:36:04.161335,827.63,Germany,746,595,High,100000746,Current,Mobile,Active,90057.88,GBP
124,Robert Parker,"6266 Alvin Island Suite 684, New Mary, PA 36293",India,2024-07-08 08:37:04.180871,4745.94,India,124,709,Medium,100000124,Fixed Deposit,Mobile,Active,11895.14,INR
856,Terry Lopez,"995 Daniel Wall Apt. 553, East Andrew, TX 03065",UK,2024-06-13 02:21:04.064106,3232.18,UK,856,458,High,100000856,Fixed Deposit,Mobile,Inactive,19878.08,INR
627,Sherry Jones,"131 Orozco View, South Kylebury, OH 48257",Canada,2024-06-21 03:53:04.558414,2905.12,Canada,627,925,High,100000627,Savings,Mobile,Inactive,46790.94,INR
